iata_code,name,city,country,lat,lng,is_international,label,source_url
MCV,McArthur River Mine Airport,McArthur River Mine,Australia,-16.4425,136.084,false,McArthur River Mine (MCV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCX,Uytash,Makhachkala,Russia,42.816822,47.652294,false,Makhachkala (MCX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCY,Sunshine Coast,Maroochydore,Australia,-26.603333,153.091111,false,Maroochydore (MCY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCZ,Zumbi Dos Palmares,Maceio,Brazil,-9.510808,-35.791678,false,Maceio (MCZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDC,Sam Ratulangi,Manado,Indonesia,1.549447,124.925878,false,Manado (MDC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDE,Jose Maria Cordova,Rio Negro,Colombia,6.164536,-75.423119,false,Rio Negro (MDE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDG,Mudanjiang,Mudanjiang,China,44.523889,129.568889,false,Mudanjiang (MDG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDK,Mbandaka,Mbandaka,Congo (Kinshasa),0.0226,18.288744,false,Mbandaka (MDK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDL,Mandalay Intl,Mandalay,Burma,21.702156,95.977928,true,Mandalay (MDL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDQ,Mar Del Plata,Mar Del Plata,Argentina,-37.934167,-57.573333,false,Mar Del Plata (MDQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDT,Harrisburg Intl,Harrisburg,United States,40.193494,-76.763403,true,Harrisburg (MDT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDU,Mendi Airport,Mendi,Papua New Guinea,-6.14774,143.657,false,Mendi (MDU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDW,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417,true,Chicago (MDW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MDZ,El Plumerillo,Mendoza,Argentina,-32.831717,-68.792856,false,Mendoza (MDZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEA,Macaé Airport,Macaé,Brazil,-22.343,-41.766,false,Macaé (MEA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEB,Melbourne Essendon,Melbourne,Australia,-37.728056,144.901944,false,Melbourne (MEB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEC,Eloy Alfaro Intl,Manta,Ecuador,-0.946078,-80.678808,true,Manta (MEC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MED,Prince Mohammad Bin Abdulaziz,Madinah,Saudi Arabia,24.553422,39.705061,false,Madinah (MED),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEE,Mare,Mare,New Caledonia,-21.481678,168.037508,false,Mare (MEE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEG,Malanje,Malanje,Angola,-9.525086,16.312406,false,Malanje (MEG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEH,Mehamn,Mehamn,Norway,71.029722,27.826667,false,Mehamn (MEH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEI,Key Field,Meridian,United States,32.332624,-88.751868,false,Meridian (MEI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEL,Melbourne Intl,Melbourne,Australia,-37.673333,144.843333,true,Melbourne (MEL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEM,Memphis Intl,Memphis,United States,35.042417,-89.976667,true,Memphis (MEM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MEX,Licenciado Benito Juarez Intl,Mexico City,Mexico,19.436303,-99.072097,true,Mexico City (MEX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MFE,Mc Allen Miller Intl,Mcallen,United States,26.175833,-98.238611,true,Mcallen (MFE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MFM,Macau Intl,Macau,Macau,22.149556,113.591558,true,Macau (MFM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MFR,Rogue Valley Intl Medford,Medford,United States,42.374228,-122.8735,true,Medford (MFR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MFU,Mfuwe,Mfuwe,Zambia,-13.258878,31.936581,false,Mfuwe (MFU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGA,Managua Intl,Managua,Nicaragua,12.141494,-86.168178,true,Managua (MGA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGB,Mount Gambier Airport,Mount Gambier,Australia,-37.7456,140.785,false,Mount Gambier (MGB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGF,Regional De Maringa Silvio Name Junior,Maringa,Brazil,-23.476392,-52.016406,false,Maringa (MGF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGH,Margate,Margate,South Africa,-30.857408,30.343019,false,Margate (MGH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGM,Montgomery Regional Airport,MONTGOMERY,United States,32.3006389,-86.3939722,false,MONTGOMERY (MGM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGQ,Aden Adde International Airport,Mogadishu,Somalia,2.01444,45.3047,true,Mogadishu (MGQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGS,Mangaia Island Airport,Mangaia Island,Cook Islands,-21.8956,-157.905,false,Mangaia Island (MGS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGT,Milingimbi Airport,Milingimbi,Australia,-12.0944,134.894,false,Milingimbi (MGT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGW,Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,39.642908,-79.916314,false,Morgantown (MGW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MGZ,Myeik,Myeik,Burma,12.439797,98.621478,false,Myeik (MGZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MHD,Mashhad,Mashhad,Iran,36.234,59.643,false,Mashhad (MHD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MHG,Mannheim City,Mannheim,Germany,49.472706,8.514264,false,Mannheim (MHG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MHH,Marsh Harbour,Marsh Harbor,Bahamas,26.511406,-77.083472,false,Marsh Harbor (MHH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MHK,Manhattan Reigonal,Manhattan,United States,39.140972,-96.670833,false,Manhattan (MHK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MHQ,Mariehamn,Mariehamn,Finland,60.122203,19.898156,false,Mariehamn (MHQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MHT,Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667,false,Manchester NH (MHT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MIA,Miami Intl,Miami,United States,25.79325,-80.290556,true,Miami (MIA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MID,Licenciado Manuel Crescencio Rejon Int,Merida,Mexico,20.936981,-89.657672,false,Merida (MID),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MIG,Mianyang Airport,Mianyang,China,31.4281,104.741,false,Mianyang (MIG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MII,Marília Airport,Marília,Brazil,-22.196892,-49.9264,false,Marília (MII),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MIM,Merimbula Airport,Merimbula,Australia,-36.9086,149.901,false,Merimbula (MIM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MIR,Habib Bourguiba Intl,Monastir,Tunisia,35.758056,10.754722,true,Monastir (MIR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MIS,Misima Island Airport,Misima Island,Papua New Guinea,-10.6892,152.838,false,Misima Island (MIS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJD,Moenjodaro,Moenjodaro,Pakistan,27.335156,68.143053,false,Moenjodaro (MJD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJF,Kjaerstad,Mosjoen,Norway,65.783997,13.214914,false,Mosjoen (MJF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJM,Mbuji Mayi,Mbuji-mayi,Congo (Kinshasa),-6.121236,23.569008,false,Mbuji-mayi (MJM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJN,Philibert Tsiranana,Mahajanga,Madagascar,-15.667144,46.351828,false,Mahajanga (MJN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJT,Mitilini,Mytilini,Greece,39.056667,26.598333,false,Mytilini (MJT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJU,Tampa Padang,Mamuju,Indonesia,-2.583333,119.033333,false,Mamuju (MJU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJV,Murcia San Javier,Murcia,Spain,37.774972,-0.812389,false,Murcia (MJV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MJZ,Mirny,Mirnyj,Russia,62.534689,114.038928,false,Mirnyj (MJZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKE,General Mitchell Intl,Milwaukee,United States,42.947222,-87.896583,true,Milwaukee (MKE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKG,Muskegon County Airport,Muskegon,United States,43.1695,-86.2382,false,Muskegon (MKG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKK,Molokai,Molokai,United States,21.152886,-157.096256,false,Molokai (MKK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKL,Mc Kellar Sipes Rgnl,Jackson,United States,35.599889,-88.915611,false,Jackson (MKL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKM,Mukah Airport,Mukah,Malaysia,2.90639,112.08,false,Mukah (MKM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKP,Makemo,Makemo,French Polynesia,-16.583919,-143.658369,false,Makemo (MKP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKQ,Mopah,Merauke,Indonesia,-8.520294,140.418453,false,Merauke (MKQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKW,Rendani,Manokwari,Indonesia,-0.891833,134.049183,false,Manokwari (MKW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MKY,Mackay,Mackay,Australia,-21.171667,149.179722,false,Mackay (MKY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLA,Luqa,Malta,Malta,35.857497,14.4775,false,Malta (MLA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLB,Melbourne Intl,Melbourne,United States,28.102753,-80.645258,true,Melbourne (MLB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLE,Male Intl,Male,Maldives,4.191833,73.529128,true,Male (MLE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLG,Abdul Rachman Saleh,Malang,Indonesia,-7.926556,112.714514,false,Malang (MLG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLH,Bale Mulhouse,Mulhouse,France,47.589583,7.529914,false,Mulhouse (MLH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLI,Quad City Intl,Moline,United States,41.448528,-90.507539,true,Moline (MLI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLL,Marshall Don Hunter Sr. Airport,Marshall,United States,61.8646418,-162.026111,false,Marshall (MLL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLM,General Francisco J Mujica Intl,Morelia,Mexico,19.849944,-101.0255,true,Morelia (MLM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLN,Melilla,Melilla,Spain,35.279817,-2.956256,false,Melilla (MLN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLO,Milos,Milos,Greece,36.696111,24.4775,false,Milos (MLO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLU,Monroe Rgnl,Monroe,United States,32.510864,-92.037689,false,Monroe (MLU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLW,Monrovia Spriggs Payne,Monrovia,Liberia,6.289061,-10.758722,false,Monrovia (MLW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLX,Erhac,Malatya,Turkey,38.435347,38.091006,false,Malatya (MLX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MLY,Manley Hot Springs Airport,Manley Hot Springs,United States,64.9975,-150.644167,false,Manley Hot Springs (MLY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMB,Memanbetsu,Memanbetsu,Japan,43.880606,144.164053,false,Memanbetsu (MMB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MME,Durham Tees Valley Airport,Teesside,United Kingdom,54.509189,-1.429406,false,Teesside (MME),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMH,Mammoth Yosemite Airport,Mammoth Lakes,United States,37.624049,-118.837772,false,Mammoth Lakes (MMH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMJ,Matsumoto,Matsumoto,Japan,36.166758,137.922669,false,Matsumoto (MMJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMK,Murmansk,Murmansk,Russia,68.781672,32.750822,false,Murmansk (MMK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMO,Maio,Maio,Cape Verde,15.155928,-23.213703,false,Maio (MMO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMU,Morristown Municipal Airport,Morristown,United States,40.79935,-74.4148747,false,Morristown (MMU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMX,Sturup,Malmoe,Sweden,55.530193,13.371639,false,Malmoe (MMX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MMY,Miyako,Miyako,Japan,24.782833,125.295111,false,Miyako (MMY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MNG,Maningrida Airport,Maningrida,Australia,-12.0561,134.234,false,Maningrida (MNG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MNL,Ninoy Aquino Intl,Manila,Philippines,14.508647,121.019581,true,Manila (MNL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MNT,Minto Airport,Minto,United States,65.143611,-149.37,false,Minto (MNT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOB,Mobile Rgnl,Mobile,United States,30.691231,-88.242814,false,Mobile (MOB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOC,Mario Ribeiro,Montes Claros,Brazil,-16.706925,-43.8189,false,Montes Claros (MOC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOD,Modesto City Co Harry Sham,Modesto,United States,37.625817,-120.954422,false,Modesto (MOD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOF,Wai Oti,Maumere,Indonesia,-8.640647,122.236889,false,Maumere (MOF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOI,Mitiaro Island Airport,Mitiaro Island,Cook Islands,-19.8425,-157.703,false,Mitiaro Island (MOI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOL,Aro,Molde,Norway,62.744722,7.2625,false,Molde (MOL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOQ,Morondava,Morondava,Madagascar,-20.28475,44.317614,false,Morondava (MOQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MOT,Minot Intl,Minot,United States,48.259378,-101.280333,true,Minot (MOT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
